id,text,coordinates,retweeted,retweet_count,user.followers_count,user.statuses_count,user.friend_count,user.location,user.time_zone,created_at,fname
882611711290880000,"Article 25 is looking for volunteers to join the friendly team! 😎

https://t.co/JXdwrroRrj",,False,0,4762,7239,,London,London,2017-07-05 14:46:44,ungeofilteredB.csv
882611714981855234,RT @EllieYarlington: lovely bunch of people to work with #jobs @i2aguidance https://t.co/6xHUH5VHDL,,False,0,728,3519,,Somerset,Pacific Time (US & Canada),2017-07-05 14:46:45,ungeofilteredB.csv
882611715095093249,RT @ChloeBryant_AMR: #EstateAgent or #Conveyancing Secretary to join a well-established #property firm in #Yorkshire #PropertyJobs https://…,,False,0,844,4478,,Gloucestershire,London,2017-07-05 14:46:45,ungeofilteredB.csv
882611716412125186,RT @BettsHelen: @ThatTimWalker @acgrayling I had to put a very strong case to my family in Germany that we are not all nut-jobs in the UK!,,False,0,1866,96037,,"55.443, -4.629",Europe/London,2017-07-05 14:46:45,ungeofilteredB.csv
882611720145039361,RT @keira_churchill: @ORourkeGerry @cxf03 @WestmonsterUK @PJA1066 Poland is set to get a nice boost from Brexit.  It'll take the bulk of… ,,False,0,586,30662,,,,2017-07-05 14:46:46,ungeofilteredB.csv
882611744887021570,"Want to work in #Cambridge, MA? View our latest opening: https://t.co/lfhUs5yc18 #Pharmaceutical #Job #Jobs #Hiring #CareerArc","{'coordinates': [-71.1097335, 42.3736158], 'type': 'Point'}",False,0,447,447,,"Boston, MA",Eastern Time (US & Canada),2017-07-05 14:46:52,ungeofilteredB.csv
882611830472019968,I'm hiring! Come research the role of GABA and psychosocial stress in psychosis with us @KingsIoPPN https://t.co/7NvTsrqU2F,,False,0,37,15,,London,,2017-07-05 14:47:13,ungeofilteredB.csv
882611884679147521,Nice research engagement job #Oxford https://t.co/mmVFAO9yUK #scicomms,,False,0,926,6365,,Oxford,London,2017-07-05 14:47:26,ungeofilteredB.csv
882611917239590913,"#LearningDisabilityAdvocate, Citizens Advice County Durham, £22 - 23K, https://t.co/nKDxmYlExs #CharityJobs #NorthEastJobs",,False,0,830,2620,,"North East, England",Pacific Time (US & Canada),2017-07-05 14:47:33,ungeofilteredB.csv
882611932800462852,"RT @KateAndrs: 2 DAYS LEFT to apply for jobs going at @iealondon. Sometimes we do staff lunches, and yes, you can sit with us.… ",,False,0,1554,6022,,Westminster/Brixton,London,2017-07-05 14:47:37,ungeofilteredB.csv
882611954832949249,"If you're looking for work in #Manchester, NH, check out this #job: #hiring #career https://t.co/xZTduozCy0","{'coordinates': [-71.4518501, 43.0135527], 'type': 'Point'}",False,0,385,118,,"Concord, NH",Central Time (US & Canada),2017-07-05 14:47:42,ungeofilteredB.csv
882611965264351233,"""how does Britain improve its woeful productivity record""?

Well for starters hiring better would boost GDP by 1.3%… https://t.co/2l1CjVRcUo",,False,0,731,9648,,"London, baby",London,2017-07-05 14:47:45,ungeofilteredB.csv
882611996943826948,"Interested in a #job in #Birmingham, AL? This could be a great fit: https://t.co/HjOXvpL94S #Veterans #Hiring #CareerArc","{'coordinates': [-86.80249, 33.5206608], 'type': 'Point'}",False,0,788,253,,"Birmingham, AL",Eastern Time (US & Canada),2017-07-05 14:47:52,ungeofilteredB.csv
882612132382224384,"Check out our Head of Design Gary - fearless.
https://t.co/dudFd3BLJu
@TotalWarriorUK #Leeds #mud #totalwarriorleeds",,False,0,833,740,,York,Hawaii,2017-07-05 14:48:25,ungeofilteredB.csv
882612153223696384,We are recruiting for a Physiotherapist: APPLY NOW https://t.co/Ocs0XtiGwP,,False,0,560,997,,"England, United Kingdom",Pacific Time (US & Canada),2017-07-05 14:48:30,ungeofilteredB.csv
882612154872025088,Graduate Teaching Assistant in Film Practice https://t.co/cKr3afKndi,,False,0,5551,85664,,London & UK,London,2017-07-05 14:48:30,ungeofilteredB.csv
882612163973697536,WT_Herald published New clothing factory could bring 100 jobs to Plymouth #Plymouth https://t.co/3SYwvHIdei,,False,0,165,67682,,,,2017-07-05 14:48:32,ungeofilteredB.csv
882612183586275329,"RT @DannyShawBBC: Over 11,000 fire-fighter jobs have been cut in the UK in the last 7 years, according to figures obtained by the Fire Brig…",,False,0,859,21661,,Real World,,2017-07-05 14:48:37,ungeofilteredB.csv
882612279308677120,RT @EmmaTruswell: My time there in 2010/11 still one of the best things I ever did: professionally and personally! Cc @LizCarolan… ,,False,0,5368,17616,,,,2017-07-05 14:49:00,ungeofilteredB.csv
882612294232027137,RT @ApplauseIT: Hiring a talented Systems Administrator #development! #jobs #Staffordshire https://t.co/tqn0k0FPcM,,False,0,4092,10672,,"Stafford, England",Pacific Time (US & Canada),2017-07-05 14:49:03,ungeofilteredB.csv
882612314448572416,RT @PAOTZEPG: Maximum irradiation capture is key here for maximum output storage. Expert follow through is crucial. @arikring https://t.co/…,,False,0,68226,11658,,Tel Aviv,Jerusalem,2017-07-05 14:49:08,ungeofilteredB.csv
882612338897154052,Nursery Teachers Jobs UK – South of England https://t.co/anM59ZncGb #empleo #trabajo #Sevilla #trabajosevilla,,False,0,3263,66229,,Sevilla (España),Madrid,2017-07-05 14:49:14,ungeofilteredB.csv
882612345243127810,"RT @AdamMGrant: Doing 20 acts of kindness makes givers happier with jobs + lives, &amp; receivers pay it forward with 278% more giving. https:/…",,False,0,360,10615,,"Cheraw, SC",Eastern Time (US & Canada),2017-07-05 14:49:15,ungeofilteredB.csv
882612402394718209,&gt;&gt;&gt; All in all just a fantastic job done by the amazing folks at @ChiliRecreation. If you're reading this please stop &amp; thank them also.,,False,0,216,683,,"Chili Center, NY",Eastern Time (US & Canada),2017-07-05 14:49:29,ungeofilteredB.csv
882612404344979456,"RT @AdamMGrant: Doing 20 acts of kindness makes givers happier with jobs + lives, &amp; receivers pay it forward with 278% more giving. https:/…",,False,0,22,24,,Norway,,2017-07-05 14:49:29,ungeofilteredB.csv
882612439489105921,"RT @elondoncars: @TfLTPH @TfLTPH 2nd time of asking, if an uber job is booked in Manchester is that covered by their Manchester Oper… ",,False,0,416,7244,,,Amsterdam,2017-07-05 14:49:38,ungeofilteredB.csv
882612441225478144,"RT @AdamMGrant: Doing 20 acts of kindness makes givers happier with jobs + lives, &amp; receivers pay it forward with 278% more giving. https:/…",,False,0,447,1561,,,Central Time (US & Canada),2017-07-05 14:49:38,ungeofilteredB.csv
882612447198289922,I was confused because my job involves reading books that contradict each other &amp; inspite of that I find a lot of s… https://t.co/cQn6oMCvDM,,False,0,67866,12399,,,,2017-07-05 14:49:40,ungeofilteredB.csv
882612462540992513,"#CustomerServicesAdministrator, Citizens Advice Gateshead, £10k, https://t.co/ZJHWdxx2sd #CharityJobs #NorthEastJobs",,False,0,830,2621,,"North East, England",Pacific Time (US & Canada),2017-07-05 14:49:43,ungeofilteredB.csv
882612520263069700,"RT @DannyShawBBC: Over 11,000 fire-fighter jobs have been cut in the UK in the last 7 years, according to figures obtained by the Fire Brig…",,False,0,104,2608,,Liverpool,,2017-07-05 14:49:57,ungeofilteredB.csv
882612535974924288,@maturefinancier infact quite the opposite quite a few are queing up to trade and bring jobs to the uk,,False,0,71826,18142,,United Kingdom,Pacific Time (US & Canada),2017-07-05 14:50:01,ungeofilteredB.csv
882612550663143424,"Interested in a #job in #Birmingham, AL? This could be a great fit: https://t.co/Wk2T0vgJqp #Transportation #Hiring #CareerArc","{'coordinates': [-86.80249, 33.5206608], 'type': 'Point'}",False,0,329,144,,"Birmingham, AL",Eastern Time (US & Canada),2017-07-05 14:50:04,ungeofilteredB.csv
882612568111689728,Thanks for spreading the word @NAVCA https://t.co/5owwvJuPw2 #job #charityjob #Somerset https://t.co/wUvCK8CJr6,,False,0,728,3520,,Somerset,Pacific Time (US & Canada),2017-07-05 14:50:09,ungeofilteredB.csv
882612573123870721,Our Health Informatics Team are looking for an enthusiastic Senior IT Engineer. Could it be you?… https://t.co/wC4ZYqHEqM,,False,0,8709,19740,,Cumbria and North Lancashire,London,2017-07-05 14:50:10,ungeofilteredB.csv
882612583014039553,"Senior Sitecore Engineer (https://t.co/Ey4rnaVGYn MVC, Sitecore v8, Azure) #it #job, Reading... https://t.co/OoI3zybSy2",,False,0,1152,88714,,UK,London,2017-07-05 14:50:12,ungeofilteredB.csv
882612591578710017,"Business Travel Consultant - Staffordshire, England - Travel Trade Recruitment #travel #jobs https://t.co/mRNvKx114g",,False,0,2230,50994,,London Victoria,,2017-07-05 14:50:14,ungeofilteredB.csv
882612594611298306,"Retail Branch Manager - Solihull, West Midlands, England - Travel Trade Recruitment #travel #jobs https://t.co/CdjKt0vPA7",,False,0,2230,50995,,London Victoria,,2017-07-05 14:50:15,ungeofilteredB.csv
882612596217704453,...and that's just first order effects not including the diversity dividend to team performance https://t.co/RGg9hYRw90,,False,0,731,9649,,"London, baby",London,2017-07-05 14:50:15,ungeofilteredB.csv
882612598298087424,"""Waiting to put up taxes, waiting to destroy jobs, waiting to bankrupt our country"" claims PM on 'govt in waiting'

https://t.co/vvgXf3r1UQ",,False,0,150127,53267,,"Westminster, London",London,2017-07-05 14:50:16,ungeofilteredB.csv
882612613233901568,"New #job: Senior Sitecore Engineer (https://t.co/MlrGTybOu3 MVC, Sitecore v8, Azure),Reading .. https://t.co/7hUs6ySs6f #DotNet #Jobs",,False,0,11,80,,"UK, EMEA, US",,2017-07-05 14:50:19,ungeofilteredB.csv
882612636851949568,"If you're looking for work in #Cambridge, MA, check out this #job: https://t.co/Pz6KXbExIx #Verizon #Hiring","{'coordinates': [-71.1359393, 42.3964457], 'type': 'Point'}",False,0,782,488,,"Boston, MA",Eastern Time (US & Canada),2017-07-05 14:50:25,ungeofilteredB.csv
882612656380805120,RT @UHMBT: Our Health Informatics Team are looking for an enthusiastic Senior IT Engineer. Could it be you?… ,,False,0,49,912,,"Lancaster, England",London,2017-07-05 14:50:30,ungeofilteredB.csv
882612683207565312,RT @sparksomerset: Thanks for spreading the word @NAVCA https://t.co/5owwvJuPw2 #job #charityjob #Somerset https://t.co/wUvCK8CJr6,,False,0,1334,9654,,London,London,2017-07-05 14:50:36,ungeofilteredB.csv
882612684449091584,"New #job: IT Project Manager - Finance Systems - Birmingham,Birmingham .. https://t.co/Sq9leS1L2V #ITJobs",,False,0,120,2655,,"Birmingham, England",,2017-07-05 14:50:36,ungeofilteredB.csv
882612692426649600,Nursery Teachers Jobs UK – South of England https://t.co/Sy4LhTxukH #empleo #trabajo #Malaga #trabajomalaga,,False,0,2098,63647,,Málaga (España),Madrid,2017-07-05 14:50:38,ungeofilteredB.csv
882612732125732864,i'm literally livid reading the replies to this post from people defending this... jeez https://t.co/wCl4bAMOZn,,False,0,660,25641,,,,2017-07-05 14:50:48,ungeofilteredB.csv
882612739067310080,We are now recruiting for a Senior Physiotherapist in Pennine: Apply now- https://t.co/Ocs0XtiGwP,,False,0,560,997,,"England, United Kingdom",Pacific Time (US & Canada),2017-07-05 14:50:49,ungeofilteredB.csv
882612799742070784,"@TfLTPH Third time of asking this question, if an uber job is booked in Manchester is it covered by their Mancheste… https://t.co/Wn0DmBfPrA",,False,0,5063,5080,,"41 frith St , soho , London",Pacific Time (US & Canada),2017-07-05 14:51:04,ungeofilteredB.csv
882612814631841794,Most important is that new homes are built close to jobs &amp; infrastructure and that's not always where local communi… https://t.co/BHzHVzdYuE,,False,0,938,1383,,London. Cambridge.,London,2017-07-05 14:51:07,ungeofilteredB.csv
882612875742896128,"Companies create more than 5,000 #jobs in the UK https://t.co/oqmb2RVlr0 @SUBWAY @SUBWAYUKIreland #recruitment… https://t.co/yoOWIDiaaL",,False,0,35277,24324,,"London, UK",London,2017-07-05 14:51:22,ungeofilteredB.csv
882612887130431491,New #job: Site Secretary (temporary) Location: Reading Salary: 10ph - 12ph .. https://t.co/JzFSjvkvip #jobsearch,,False,0,171,2304,,,London,2017-07-05 14:51:25,ungeofilteredB.csv
882612908341030914,New #job: Small Works Joiner  Location: Birmingham Salary: .. van+mobile+o/time .. https://t.co/yJ1y9k0qNH #jobs #hiring,,False,0,192,10248,,UK,,2017-07-05 14:51:30,ungeofilteredB.csv
882612910429806592,"Well, Brexit is going to do all those things, so it's just a case of two cheeks, same arse. https://t.co/eYJa8s60nn",,False,0,1684,55990,, Europa!,London,2017-07-05 14:51:30,ungeofilteredB.csv
882612913223192581,Are you a mental health nurse looking for a new challenge? See link below for all our current nursing opportunities… https://t.co/L3SuPGZzxG,,False,0,557,1071,,Nationwide,Pacific Time (US & Canada),2017-07-05 14:51:31,ungeofilteredB.csv
882612916297617408,"RT @DannyShawBBC: Over 11,000 fire-fighter jobs have been cut in the UK in the last 7 years, according to figures obtained by the Fire Brig…",,False,0,58,467,,,,2017-07-05 14:51:32,ungeofilteredB.csv
882612943866744833,New #job: Client Services Representative  Location: Cambridge .. https://t.co/c19qBLtMcD #BHAssociates #jobs #hiring,,False,0,2882,11857,,,,2017-07-05 14:51:38,ungeofilteredB.csv
882612953471750144,RT @keyesol: How can you motivate your team to reach top performance? We suggest reading this article via @Inc… ,,False,0,2542,44861,,Oxford / Bristol,Casablanca,2017-07-05 14:51:40,ungeofilteredB.csv
882612981644787712,RT @AdamSewellJones: Great opportunity for a clinician skilled in quality improvement to become a key part of our team https://t.co/UObN1vi…,,False,0,157,391,,london uk,London,2017-07-05 14:51:47,ungeofilteredB.csv
882613037357604865,"Passion for Regeneration?
Work with Leicester City Council Development Team for a year - awesome!
https://t.co/38KjrmBF9e",,False,0,3600,5571,,388 Glossop Road,London,2017-07-05 14:52:00,ungeofilteredB.csv
882613095016808448,"RT @daily_politics: ""Waiting to put up taxes, waiting to destroy jobs, waiting to bankrupt our country"" claims PM on 'govt in waiting'

htt…",,False,0,431,3170,,,,2017-07-05 14:52:14,ungeofilteredB.csv
882613096728154114,@hackneycvs @sparksomerset Helps if I also include the link https://t.co/IEkefdQZj3. It's the heat I tell you.....,,False,0,11276,9718,,"Sheffield, UK",London,2017-07-05 14:52:15,ungeofilteredB.csv
882613124188307456,"RT @RecruiterMag: Companies create more than 5,000 #jobs in the UK https://t.co/oqmb2RVlr0 @SUBWAY @SUBWAYUKIreland #recruitment… ",,False,0,11748,38375,,UK,London,2017-07-05 14:52:21,ungeofilteredB.csv
882613158329933827,May is doing that now....🤔 https://t.co/yUAsDaL29G,,False,0,1122,19862,,Not Earth,Europe/London,2017-07-05 14:52:29,ungeofilteredB.csv
882613220455919616,RT @SocialistVoice: Threat to 750 jobs as Tories plan to close or merge almost one in 10 Jobcentres https://t.co/IMxVE76xRD,,False,0,547,23004,,"Hull, England",,2017-07-05 14:52:44,ungeofilteredB.csv
882613221575634944,"Interested in a #job in #Manchester, NH? This could be a great fit: https://t.co/EVmNi4zYMJ #Healthcare #Hiring #CareerArc","{'coordinates': [-71.4460337, 42.9611729], 'type': 'Point'}",False,0,424,232,,"Concord, NH",Quito,2017-07-05 14:52:44,ungeofilteredB.csv
882613244669591552,#87RTBusiness Manager https://t.co/QeRZgmPHW3 #jobs #Applynow,,False,0,240,7601,,"Nottingham, England",,2017-07-05 14:52:50,ungeofilteredB.csv
882613271697788928,Administrator job at I2I Recruitment - Cheltenham https://t.co/FYs2nUliFP #Indeed #jobs,,False,0,65,526,,"Sydney, Australia",Sydney,2017-07-05 14:52:56,ungeofilteredB.csv
882613302832058368,"jobs-USA UK GERMANY&gt;https://t.co/lXfPYdZD1G 
#hitech #job #apple #QA #security #jobs #work #WAF
https://t.co/InKOR8j4xl #job",,False,0,9,3755,,,,2017-07-05 14:53:04,ungeofilteredB.csv
882613374487584768,NHS Jobs - Consultant Paediatrician with interest in Palliative Medicine https://t.co/oxMM6cPF1O  our team is growing,,False,0,1010,2912,,,,2017-07-05 14:53:21,ungeofilteredB.csv
882613407882645504,RT @AydenSims: #Manchester aim to become 1st age-friendly city in the UK with aspiration to reduce inequalities in job outcomes fo… ,,False,0,140,62,,,,2017-07-05 14:53:29,ungeofilteredB.csv
882613453067878403,"@GoreMutual Now Hiring: Associate Claims Advisor, Auto, 12 Month Contract in Cambridge. #applynow https://t.co/wcgY7lb49q",,False,0,1054,7566,,Canada,Eastern Time (US & Canada),2017-07-05 14:53:40,ungeofilteredB.csv
882613453516673024,RT @tradegovuk: .@LiamFox welcomes UK’s @GFGAlliance investment in Australian steel company that'll help safeguard thousands of job… ,,False,0,8,36,,"Melbourn, England",,2017-07-05 14:53:40,ungeofilteredB.csv
882613481781972993,"Interested in a #job in #Birmingham, AL? This could be a great fit: https://t.co/eAdLQ6vQyJ #parttime #Baker #Bakery #Veterans #Hiring","{'coordinates': [-86.8073191, 33.5016567], 'type': 'Point'}",False,0,358,255,,"Birmingham, AL",Eastern Time (US & Canada),2017-07-05 14:53:46,ungeofilteredB.csv
882613505592967168,"Want to work in #Manchester, NH? View our latest opening: https://t.co/d4E3kcbENI #Cosmetology #Job #Jobs #Hiring #CareerArc","{'coordinates': [-71.4422113, 42.9612648], 'type': 'Point'}",False,0,255,107,,"Boston, MA",Eastern Time (US & Canada),2017-07-05 14:53:52,ungeofilteredB.csv
882613570239959041,"RT @iamolivergibson: Lecturer / Senior Lecturer in Sports, Health and Exercise Sciences (Biomechanics) at Brunel University London https://…",,False,0,2876,6925,,"Loughborough, UK",London,2017-07-05 14:54:07,ungeofilteredB.csv
882613579614224385,"New #job: Deputy Manager - Upper Crust &amp; Caffe Ritazza - Man Picc,Manchester .. https://t.co/iJYHada1Sp #jobs #hiring",,False,0,1782,1939,,UK,London,2017-07-05 14:54:10,ungeofilteredB.csv
882613599138705408,"New Job
Deputy Manager - Upper Crust &amp; Caffe Ritazza - Man Picc, Manchester, England, £18000 - £19000 per annum +... https://t.co/VWBBB5jAf5",,False,0,1782,1940,,UK,London,2017-07-05 14:54:14,ungeofilteredB.csv
882613627446079489,RT @SearchIT_Jobs: New #job: Information Security Consultant  Location: Manchester Salary: GBP50kpa - GBP55kpa .. https://t.co/bY0AYCr1eG #…,,False,0,124,780,,,,2017-07-05 14:54:21,ungeofilteredB.csv
882613635612364800,Newcastle upon Tyne UK - #Grounds #Maintenance. - Currently Seeking a Grounds Maintenance - Handyman to sta... https://t.co/Vv7AAtK7gS #JOB,,False,0,5,8078,,,,2017-07-05 14:54:23,ungeofilteredB.csv
882613644529356801,"Cambridge, MA: 1909 new job openings posted today: https://t.co/tCckXQwp6X #cambridgejobs",,False,0,350,194522,,United States,,2017-07-05 14:54:25,ungeofilteredB.csv
882613692264853504,New #job: Pay-out Specialist Location: Oxford Salary: 20kpa - 30kpa .. https://t.co/4u2u1glpoz #jobs #hiring,,False,0,123,2042,,United Kingdom,London,2017-07-05 14:54:37,ungeofilteredB.csv
882613695985090560,"RT @shelleypetersen: Sicily's economy is so depressed even the mafia is moving away https://t.co/uHiCHD8A9Y 
#healthinnovations #pharma #ba…",,False,0,58,1451,,,,2017-07-05 14:54:37,ungeofilteredB.csv
882613713953579008,"OCEAN - Stage Manager (Cruises) - £DOE - UK

Apply Here:

https://t.co/Rgpgl15SrT

#Music #Jobs https://t.co/Q9xUmyzzdh",,False,0,8955,5310,,United Kingdom,,2017-07-05 14:54:42,ungeofilteredB.csv
882613766839513090,@Nigel_Farage is brexit a gift of British jobs to the French? Remind me is your new mistress French? https://t.co/wE2cGWbYZQ,,False,0,562,1429,,"London, England",,2017-07-05 14:54:54,ungeofilteredB.csv
882613787374739456,"Senior Systems Engineer, Facial Recogni… job at ExecutiveSurf - United Kingdom https://t.co/RMRY9ZZ9KF #Indeed #jobs",,False,0,3071,1518,,The Web. The World,London,2017-07-05 14:54:59,ungeofilteredB.csv
882613816101453825,"See our latest #Manchester, NH #job and click to apply: Parts Delivery - #hiring #career https://t.co/BaC5tEqB3D","{'coordinates': [-71.4518501, 43.0135527], 'type': 'Point'}",False,0,306,212,,"Concord, NH",Quito,2017-07-05 14:55:06,ungeofilteredB.csv
882613817422774273,RT @DrFishmarketing: Nice research engagement job #Oxford https://t.co/mmVFAO9yUK #scicomms,,False,0,3651,18693,,"Oxford, England",,2017-07-05 14:55:06,ungeofilteredB.csv
882613824397860867,We're #hiring a #BDM in #Leeds https://t.co/FjEFARY628  working with our Channel Partners on unified #telecoms https://t.co/j5fTIxfbXR,,False,0,164,1157,,"Leeds, England",Pacific Time (US & Canada),2017-07-05 14:55:08,ungeofilteredB.csv
882613830660087808,New #job: Mailroom Assistant Location: Manchester Salary: £7.50ph - £8.00ph .. https://t.co/dmUicDU4xM #jobsearch,,False,0,171,2305,,,London,2017-07-05 14:55:10,ungeofilteredB.csv
882613836162977792,RT @AdamSewellJones: Great opportunity for a clinician skilled in quality improvement to become a key part of our team https://t.co/UObN1vi…,,False,0,997,2860,,"London, England",London,2017-07-05 14:55:11,ungeofilteredB.csv
882613854856990720,"Senior Highways Project Engineer - Telford, Shropshire - Telford and Wrekin Council #localgov #localgovjobs https://t.co/ins6RFbCdd",,False,0,11077,19054,,London,London,2017-07-05 14:55:15,ungeofilteredB.csv
882613864554278913,RT @DrowningWest: Totalitarian UK: ordinary working people fired from government jobs for expressing dissent https://t.co/aG7do5NOSA,,False,0,1373,8065,,,,2017-07-05 14:55:18,ungeofilteredB.csv
882613869075730432,Head of Domestic Data and Analytics - Birmingham - Michael Page Technology #Directorjobs https://t.co/6XoVGdslFJ,,False,0,947,81435,,,London,2017-07-05 14:55:19,ungeofilteredB.csv
882613882208047105,"Building Control Surveyor - England, London - Ackerman Pierce #ThePlannerJobs https://t.co/eeow945H47",,False,0,817,3715,,,London,2017-07-05 14:55:22,ungeofilteredB.csv
882613884733063168,New #job: .Net Developer Location: Reading Salary: 300pd - 400pd .. https://t.co/vTkZO5FSGR #jobs #hiring,,False,0,359,4819,,United Kingdom,,2017-07-05 14:55:22,ungeofilteredB.csv
882613885169278977,"Javascript Developer - Sky Technology, Leeds - Leeds - Sky #jobsearch #careers https://t.co/9vs9whWS1b",,False,0,911,96274,,#careers #jobsearch #recruit,Pacific Time (US & Canada),2017-07-05 14:55:23,ungeofilteredB.csv
882613886544957441,"Senior Java Developer - Sky Technology, Leeds - Leeds - Sky #jobsearch #careers https://t.co/XJfYuaerJH",,False,0,911,96275,,#careers #jobsearch #recruit,Pacific Time (US & Canada),2017-07-05 14:55:23,ungeofilteredB.csv
882613897815052289,"Business Development / Sales Consultant - England, Oxfordshire, Oxford - Recruitment Genius Ltd  https://t.co/aWDEv81s5L",,False,0,911,96283,,#careers #jobsearch #recruit,Pacific Time (US & Canada),2017-07-05 14:55:26,ungeofilteredB.csv
882613899073343488,"MINI Sales Executive - England, Oxfordshire, Oxford - Smart Recruit Online Ltd #jobsearch #careers https://t.co/wasJeE8bHx",,False,0,911,96284,,#careers #jobsearch #recruit,Pacific Time (US & Canada),2017-07-05 14:55:26,ungeofilteredB.csv
882613911211696130,"RT @PaulinadlrR: Keep mine right next my bed, god first 💖 https://t.co/Vgss4dZ7EB",,False,0,39200,7295,,new york city ,,2017-07-05 14:55:29,ungeofilteredB.csv
882613935375093762,Senior Social Worker - Children Services - West Midlands - Staffordshire - Medicare First https://t.co/jhKflvusPS,,False,0,195,65546,,,Amsterdam,2017-07-05 14:55:35,ungeofilteredB.csv
882613938512441344,Qualified Social Worker - MASH - Childrens - Staffordshire - Medicare First #JobsInTamworth #TamworthJobs https://t.co/uDvUrPl9iV,,False,0,195,65547,,,Amsterdam,2017-07-05 14:55:35,ungeofilteredB.csv
882613939879727104,Foundation Learning Lecturer - Lichfield - Milton Keynes College #JobsInTamworth #TamworthJobs https://t.co/4L4JorNDe8,,False,0,195,65548,,,Amsterdam,2017-07-05 14:55:36,ungeofilteredB.csv
882613941280661505,Quantity Surveyor - Stoke-on-Trent - TSP Consulting #JobsInTamworth #TamworthJobs https://t.co/J6Eb9WT0Cl,,False,0,195,65549,,,Amsterdam,2017-07-05 14:55:36,ungeofilteredB.csv
882613942861918209,"Electronic Engineers - Cheadle, Stoke-on-Trent - Servotech Ltd #JobsInTamworth #TamworthJobs https://t.co/s7KM7DeYkZ",,False,0,195,65550,,,Amsterdam,2017-07-05 14:55:36,ungeofilteredB.csv
882613945223311360,Care Assistant - Ebbw Vale - Care Vacancy Ltd #SouthWalesJobs #JobsInSouthWales https://t.co/WuwVC8dCH1,,False,0,704,68969,,,London,2017-07-05 14:55:37,ungeofilteredB.csv
882613945961508864,@EmmaTruswell @LizCarolan @MsToriHarris better still join our #Brexit team as a researcher or senior researcher.. c… https://t.co/i2GuxdQm8j,,False,0,5368,17617,,,,2017-07-05 14:55:37,ungeofilteredB.csv
882613946674532352,Care Assistant - The Vale of Glamorgan (Bro Morgannwg) - Care Vacancy Ltd #SouthWalesJobs #JobsInSouthWales https://t.co/tAOyfYUZLL,,False,0,704,68970,,,London,2017-07-05 14:55:37,ungeofilteredB.csv
882613949530873856,Test Technician - Swansea (Abertawe) - 360 Resourcing #SouthWalesJobs #JobsInSouthWales https://t.co/SgYUqefcJZ,,False,0,704,68972,,,London,2017-07-05 14:55:38,ungeofilteredB.csv
882613950935859201,Building Surveyor - Cardiff (Caerdydd) - Building Recruitment Company Ltd #SouthWalesJobs #JobsInSouthWales https://t.co/i4Q23tRVQH,,False,0,704,68973,,,London,2017-07-05 14:55:38,ungeofilteredB.csv
882613963678208001,"Supervisor - Somerset, Dorset (GB) - NBP UTILITIES #JobsInSomerset #SomersetJobs https://t.co/ntfk2IoJQb",,False,0,277,70011,,,London,2017-07-05 14:55:41,ungeofilteredB.csv
882613965217574924,Materials and Production Planner - Bridgwater - Exectec #JobsInSomerset #SomersetJobs https://t.co/eszckgrTc2,,False,0,277,70012,,,London,2017-07-05 14:55:42,ungeofilteredB.csv
882613966643621888,Data Entry Clerk - Yeovil - Resource Solutions - Xerox #JobsInSomerset #SomersetJobs https://t.co/TiITylnFHR,,False,0,277,70013,,,London,2017-07-05 14:55:42,ungeofilteredB.csv
882613972012281856,Fun And Energetic Pet Sitter Wanted - Surrey - Care .com #JobsInSurrey #Surrey Jobs https://t.co/8mwlpRuZaI,,False,0,286,70490,,,London,2017-07-05 14:55:43,ungeofilteredB.csv
882613973543256068,Senior Quantity Surveyor Lead Surveyor GBP35m Project - Surrey - Borne #JobsInSurrey #Surrey Jobs https://t.co/zjBR8WXlGE,,False,0,286,70491,,,London,2017-07-05 14:55:44,ungeofilteredB.csv
882613974738640896,In-House / Internal Recruiter / HR Recruitment Advisor (Construction)  - Chertsey - Urecruit https://t.co/DsySbvIM7K,,False,0,286,70492,,,London,2017-07-05 14:55:44,ungeofilteredB.csv
882613990731526144,Senior Creative Designer - Bath - Henry Nicholas Associates #SheptonJobs #JobsShepton https://t.co/kFGANOduun,,False,0,38,46101,,,,2017-07-05 14:55:48,ungeofilteredB.csv
882613992262381568,Looking For A Qualified Childcare Provider In Bath - Bath - Care .com #SheptonJobs #JobsShepton https://t.co/zvre1nxF8c,,False,0,38,46102,,,,2017-07-05 14:55:48,ungeofilteredB.csv
882613993591930880,Field Service Engineer / Coffee Machine Engineer - Bath - Technique Selection #SheptonJobs #JobsShepton https://t.co/tG1cVzAUB7,,False,0,38,46103,,,,2017-07-05 14:55:48,ungeofilteredB.csv
882613995148070913,PHP Developer - Bath - Opus Recruitment Solutions Ltd #SheptonJobs #JobsShepton https://t.co/tyceSN2RDn,,False,0,38,46104,,,,2017-07-05 14:55:49,ungeofilteredB.csv
882613996674838528,"C# NET Developer | Small, growing Bath tech company | £40k - Bath - Computer People  Limited https://t.co/IPVxdrzGR4",,False,0,38,46105,,,,2017-07-05 14:55:49,ungeofilteredB.csv
882614010092376065,Graduate Recruitment Consultant - Milton Keynes - Anonymous #OneMKJobs #MKJobs #JobsMK https://t.co/jWcpRlJGT0,,False,0,118,48376,,"Milton Keynes, England",,2017-07-05 14:55:52,ungeofilteredB.csv
